tweet_id,sentiment,content
1753346855,neutral,awww mothers day gone work today witht camera little hopefully
1753346947,sadness,first time weeks see clear blue sky
1753346962,fun,got back apple store robina managed get replacement iphone couldnt access web properly shiny
1753346968,neutral,tomorrow mean anna
1753347012,neutral,haha chance tweet rubbish back
1753347111,happiness,well bedcant wait party mothers day like hours
1753347240,empty,sleep
1753347275,love,lovin new blackberry
1753347288,surprise,charlie brown today time
1753347290,happiness,last night went really well got cracking shots
1753347376,neutral,may suggest
1753347449,happiness,lol know ya mean watching everyone else act fool much better remembering acting fool
1753347540,fun,wow awesome andre great know cant wait dads arent bad either
1753347552,worry,ice cream
1753347576,happiness,like reals time guys ha gnight amp happy birthday kid
1753347606,neutral,hopefully youre meeting
1753347624,love,excited trousers way topshop couple days
1753347634,worry,pretwitter days id need wait formal invitation speak edu yit
1753347682,boredom,today boringharry potter ftw
1753347695,neutral,would get u u
1753347732,relief,im doin tweets phone clue reply anyone thank u fiercemichi soon ill check
1753347749,relief,okay quotthoughtquot getting sick nope hahaha phew sry mike lol hope get better soon
1753347752,relief,ltlt finaly back home
1753347756,love,mothers world happy mothers day
1753347780,neutral,stinkin adorable want come check studio
1753347813,neutral,got new lyric book
1753347863,happiness,best weekend ever
1753347865,worry,mama youre best thing ever happen thanks everything amp sorry hurting love lt
1753347927,neutral,didnt watch star trek yet thought watch last night didnt watch today
1753347976,happiness,morning beautiful already glorious sunshine wash vacum car done fill petrol done bbq stuff buy done
1753348007,neutral,pictures ross
1753348015,neutral,da time gtalk pls make follow count
1753348032,happiness,thanks terri excited pick parker monday hope gets along david pixiebob
1753348125,worry,getting closer rather real lobby dates chicago blogher squee
1753348161,love,loved lil tentside jam sessionmosh pit edgefesssssst
1753348253,hate,really son bitch screw ill talk msn later k xox
1753348277,neutral,downloaded eeecontrol eee pc today playing settings make fan kick rpm c rpm
1753348324,love,last time looked gave us demo cool
1753348458,neutral,good know thanks
1753348516,happiness,gooooooood morning campers happy mothers day
1753348528,relief,lol whispering dont get trouble almost feels great home feeling like kids
1753348544,empty,woot
1753348548,neutral,one prized magsbookannuals dunno others published prolly google
1753348555,hate,inspite spams cant stop losing twittergadget love twitting gmail
1753348602,neutral,wishing moms happy mothers day
1753348653,neutral,mite article trib bout portia keep eye
1753348704,worry,feel pounds lighter
1753348754,neutral,hi vishal
1753348757,fun,sounds like planyea excited
1753348779,neutral,sweet make sure put bag
1753348836,neutral,cheeseburger
1753348866,neutral,didnt anyway
1753348873,fun,hey adt guess princelples number plate adt well dunno numbers
1753348995,surprise,ooh haha thanks posted
1753349013,neutral,aw mcfly calendar x
1753349021,neutral,felz dia de madres happy mothers day
1753349049,neutral,watching life ryan
1753349070,love,man loves sweetheart wife best mother longest happy mothers day
1753349127,neutral,lol youre welcome
1753349164,fun,morning well excited dancing park todayyy good wooo cmon venue xx
1753349179,neutral,think sure looked sexy hat belongs
1753349191,happiness,movie weekend ive watched movies far
1753349218,neutral,going dinnerr soon thai
1753349230,surprise,uncle bruce morrow news
1753349261,relief,dont worry youll soon
1753349272,relief,last library day doomsday urgh nice wake jbum though hes still sleeping cute
1753349370,sadness,morning wash car remind choose white
1753349455,worry,im beach pretty
1753349544,worry,know text itll go twitter set settings fb posts text
1753349615,neutral,latest season doesnt air indian tv channels kinda download episodes view online
1753349625,worry,gotta love summer
1753349651,happiness,got new dog
1753349669,neutral,upgraded exact audio copy vpb
1753349717,relief,heh thats theme used
1753349739,neutral,hahaha maybe certain groups juniors hello korea world
1753349749,love,good deal im good thank u one loving mom
1753349780,happiness,beautiful morning nice
1753349845,happiness,watching everything illuminated dreaaaminglt
1753349914,neutral,round three tonight
1753350052,neutral,giving shouts peoples twitterville
1753350084,neutral,lol nope saw show tv claimed figured id try get nonmedia stats
1753350086,happiness,gorgeous day hash around waterley bottom wonderful name village quiz mistressing porto evening
1753350163,happiness,yer hope competition doesnt end post video lol really good singers entered
1753350199,enthusiasm,said getting mcflys live album morrow whats called xx
1753363410,neutral,would cheaper take spirit tasmania ship island busses expensive ship
1753363418,hate,shame dont still compaq portable really anything portable lmao last tweet toodle pip
1753363514,happiness,evrytime listen name tat plce reminded mojojojo dexters lab
1753363544,neutral,twubbing
1753363558,love,happy muthaths day moms salute
1753363611,happiness,decorated moms room asleep mothers day shell wake banner balloons woo
1753363637,neutral,dont get call moms tomorrowmothers day
1753363713,happiness,dont remember cause watching many youtube lol get back
1753363826,worry,mothers daydidnt anything excitingsaw movie
1753363934,happiness,happy mothers day everyone
1753364032,love,wishing mommies happy day
1753364165,worry,u drink mor th gfreaks put togetha
1753364174,neutral,way cp got work
1753364186,relief,err yeahme toocan sue
1753364245,neutral,eating ice cream swensens
1753364300,love,sitting watching babies life amazing afterall
1753364334,love,morning
1753364353,fun,thanks didnt watch moviewasnt able decide hope great time friends
1753364364,love,hey man congratulations graduation man world wide popular philippines
1753364414,fun,meet zombie expert believe
1753364594,happiness,happy mothers daaay
1753364605,happiness,watered tomato plants pepper plants lettuce feeling homely freddie funpacked day
1753364701,sadness,scene sluts always shit
1753364719,love,lol sweet still yet watch th movie hope ur lovely weekend happy mothers day aus p haha
1753364731,neutral,happy mothers day everyone
1753364780,neutral,youll get hang soon ive sent email
1753364815,love,good morning trust well
1753364829,neutral,thats exactly follow
1753364853,happiness,thank accepting request must take care little girl maybe write back later
1753364868,fun,whos boiled egg soldiers
1753364902,worry,bacon roll tea hackday friend openhacklondon
1753364914,worry,shes feisty little cat shell keep toes maybe yay kitties
1753364950,relief,thanks feeling good new forest later
1753364967,neutral,en route minnebron cell reception notoriously unreliable tweet great day yall
1753364999,neutral,watching rd episode jonas
1753365010,neutral,noticed girls welcome adulthood
1753365019,worry,another loser crap lost game times today day history lost
1753365066,happiness,think late night friday hit town meet friend soon ice cream coffee
1753365269,empty,goodnight world goodnight eddplant
1753365341,worry,recogns could get assignments way june bring
1753365642,happiness,looked weather greece weekend sunny omgz
1753365656,sadness,full thanks food jean brought half watermelon eat freeway crash die
1753365687,surprise,work splendid
1753365730,surprise,listening music really happy librefm audacious combination heres profile
1753365785,love,thinks aaron pretty darn awesome
1753365787,fun,today salute mothers honour feminineand time beer
1753365813,relief,hey girl yeah didthanks bunch havent started downloading yeti totally owe
1753365871,happiness,eeee hiya havent spoken ages enormous hug
1753365918,happiness,im either went snicker although enjoying listening rr beer
1753365930,love,problems seem fixed thank
1753365943,neutral,conan funny
1753365978,sadness,happy mothers day feliz dia delas madres mine already heaven miss
1753365988,happiness,thanks appreciate know unsubscribe list grow tomorrow lol
1753366020,fun,crazy fun make man nice sri lanka spiritual place yes
1753366035,happiness,ok best snl episode ive seen hot minute justin wonderful ciara musclesthe end gnitey tweet tweets
1753366051,neutral,gym sesh
1753366068,neutral,splodge ketchup mine please
1753366094,worry,loves fatty take away nights yummy coming home facespacing roomies
1753366097,fun,oh left smiley face knew kidding
1753366121,happiness,got home work chugging big bottle apple juice
1753366184,sadness,yes really
1753366203,happiness,way home aloha good night everyone
1753366224,love,lt listening fuck lamb god
1753366250,neutral,takes bill keep change
1753366289,surprise,best mothers day breakfast shopping lunch drinks chocolate galore
1753366424,love,happy mothers day x mum love
1753366581,love,happy mothers day
1753366604,fun,jass warn b u go nxt wari fun
1753366674,worry,got home leave
1753366717,sadness,miss u like cotton candy lt
1753366722,happiness,wow thats say star trek cool
1753366743,surprise,dinner grandma since couldnt mum
1753366826,neutral,happy mothers day lt
1753366838,worry,hi im ok still feeling great
1753366853,love,happy mothers day
1753366876,worry,love u lol ever need slow good audiobook oliver twist one ive listening lately
1753366952,neutral,got answered
1753367025,neutral,aww kind dog u chihuahua named zoey
1753367086,relief,yeah im kinda glad stay home
1753367101,enthusiasm,quotarrest herquot anything ending est done
1753367141,happiness,really cool put topic twitter showif tweeter twittering twit u got luv
